date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2017-04-26,221.8056,224.0129,220.8191,220.9266,3765254,3765254,-0.419976,-0.19,222.2665,"Apr 26, 17",0.4615655855647256
2017-04-27,221.4149,221.4149,218.3091,220.5457,2805768,2805768,-0.380907,-0.172,219.8827,"Apr 27, 17",0.45904569736863876
2017-04-28,220.0573,221.4833,218.5044,218.5825,2936589,2936589,-1.9631,-0.89,219.8958,"Apr 28, 17",0.44605791971949793
2017-05-01,219.6569,221.1122,215.7794,219.6081,3004791,3004791,1.0255,0.469,219.8998,"May 1, 17",0.45284289565519414
2017-05-02,219.6178,220.575,217.9727,219.8718,2602378,2602378,0.263705,0.12,219.4699,"May 2, 17",0.4545874336371004
2017-05-03,219.2174,221.4052,219.0904,221.034,3042164,3042164,1.1623,0.529,220.3601,"May 3, 17",0.46227610274051895
2017-05-04,222.9386,223.5539,219.569,221.3075,2935035,2935035,0.273474,0.124,221.5679,"May 4, 17",0.46408547376081244
2017-05-05,221.5907,222.168,220.0476,221.581,2435823,2435823,0.273469,0.124,221.1297,"May 5, 17",0.4658948447811057
2017-05-08,221.4638,222.04,219.3639,219.7839,2316814,2316814,-1.7971,-0.811,220.1369,"May 8, 17",0.45400592097646486
2017-05-09,220.2136,221.2831,217.7328,218.5435,2145374,2145374,-1.2404,-0.564,219.4571,"May 9, 17",0.4457999106891818
2017-05-10,218.2505,220.0964,217.8598,219.6374,2630391,2630391,1.0939,0.501,219.4409,"May 10, 17",0.45303673320873933
2017-05-11,219.1197,219.8425,216.971,219.5202,2440345,2440345,-0.117205,-0.053,218.8315,"May 11, 17",0.4522613829945586
2017-05-12,218.2798,219.2564,217.2933,217.6254,2166084,2166084,-1.8948,-0.863,217.8761,"May 12, 17",0.43972611349089535
2017-05-15,217.9282,221.288,217.6547,219.8718,2468056,2468056,2.2464,1.032,219.9186,"May 15, 17",0.4545874336371004
2017-05-16,220.1843,221.5321,219.1783,220.3406,1710650,1710650,0.46881,0.213,220.2663,"May 16, 17",0.45768883449382264
2017-05-17,216.5608,216.9808,208.1515,208.7375,7525741,7525741,-11.603,-5.266,210.8687,"May 17, 17",0.3809271786050974
2017-05-18,209.011,212.5368,208.8743,210.144,4792351,4792351,1.4064,0.674,210.4658,"May 18, 17",0.39023204273688045
2017-05-19,209.8607,212.7224,209.011,210.3686,3747072,3747072,0.224638,0.107,211.1648,"May 19, 17",0.39171791012685436
2017-05-22,212.3024,212.5661,210.3784,210.9839,2506111,2506111,0.615312,0.292,211.2608,"May 22, 17",0.3957884987513025
2017-05-23,210.9351,215.6427,209.6556,214.5195,3308804,3308804,3.5356,1.676,213.1248,"May 23, 17",0.41917867125349384
2017-05-24,214.8711,219.1685,214.3339,218.6118,4156079,4156079,4.0923,1.908,217.1181,"May 24, 17",0.44625175727304295
2017-05-25,219.1783,220.1941,217.1175,217.2835,2640017,2640017,-1.3283,-0.608,218.4608,"May 25, 17",0.4374642343251245
2017-05-26,216.8343,219.0025,216.0236,218.3188,1787060,1787060,1.0353,0.476,217.8523,"May 26, 17",0.44431338173759166
2017-05-30,217.3878,217.9856,213.6443,214.0461,3097752,3097752,-4.2727,-1.957,214.8819,"May 30, 17",0.4160468385624266
2017-05-31,213.8697,213.9285,205.4223,207.0295,8311998,8311998,-7.0166,-3.278,207.4842,"May 31, 17",0.36962770620048635
2017-06-01,208.3524,211.6059,206.5689,210.7044,4057944,4057944,3.6749,1.775,209.4301,"Jun 1, 17",0.3939394340340373
2017-06-02,208.6758,210.9004,207.6664,209.0384,3692017,3692017,-1.666,-0.791,209.5981,"Jun 2, 17",0.3829178175082282
2017-06-05,208.813,211.4883,208.421,209.7048,2696644,2696644,0.666382,0.319,210.0808,"Jun 5, 17",0.38732646411855187
2017-06-06,208.2544,211.6941,208.225,210.234,2891323,2891323,0.529186,0.252,210.2074,"Jun 6, 17",0.390827448191456
2017-06-07,211.0572,212.8799,210.0184,211.4589,2679400,2679400,1.225,0.583,211.7749,"Jun 7, 17",0.39893091642822887
2017-06-08,211.2434,216.5744,210.332,214.3793,3765607,3765607,2.9203,1.381,214.4757,"Jun 8, 17",0.4182511618675885
2017-06-09,216.4078,219.3673,215.3494,217.9856,4455389,4455389,3.6063,1.682,217.7843,"Jun 9, 17",0.4421090584324298
2017-06-12,219.1517,220.7197,215.2515,217.4662,3388246,3388246,-0.519387,-0.238,217.8587,"Jun 12, 17",0.4386729073979127
2017-06-13,218.8774,222.2583,218.309,219.7103,2767809,2767809,2.2441,1.032,219.9126,"Jun 13, 17",0.45351901162694536
2017-06-14,218.5246,222.3955,217.3192,221.9741,3652867,3652867,2.2637,1.03,219.6046,"Jun 14, 17",0.46849544349436845
2017-06-15,220.3081,221.8173,218.3384,218.7598,3378908,3378908,-3.2143,-1.448,219.9249,"Jun 15, 17",0.44723086846501175
2017-06-16,218.1914,219.1909,216.7019,217.3682,3758320,3758320,-1.3916,-0.636,217.7596,"Jun 16, 17",0.4380245770140417
2017-06-19,218.9558,222.4935,218.6422,221.6017,2900873,2900873,4.2335,1.948,221.3366,"Jun 19, 17",0.46603178803565815
2017-06-20,220.9941,222.0034,219.7005,220.5923,2264178,2264178,-1.0094,-0.455,220.7097,"Jun 20, 17",0.45935398508178554
2017-06-21,220.0435,220.4257,217.4885,218.0346,3015320,3015320,-2.5577,-1.159,218.8529,"Jun 21, 17",0.4424332236243654
2017-06-22,217.0056,217.4564,214.8987,215.369,3344571,3344571,-2.6655,-1.223,215.9787,"Jun 22, 17",0.42479863718307065
2017-06-23,216.0844,216.2706,212.1253,212.8407,4448712,4448712,-2.5283,-1.174,213.5296,"Jun 23, 17",0.4080723748408117
2017-06-26,213.8893,217.525,213.3369,216.0256,2589455,2589455,3.1849,1.496,215.737,"Jun 26, 17",0.4291424507550072
2017-06-27,217.3976,217.9562,215.1633,215.8688,2899441,2899441,-0.156795,-0.073,216.739,"Jun 27, 17",0.42810512214081337
2017-06-28,217.427,220.1317,216.3294,218.75,3482752,3482752,2.8811,1.335,218.5512,"Jun 28, 17",0.44716603542662453
2017-06-29,223.7968,224.2084,218.5638,219.9161,5063410,5063410,1.1662,0.533,221.4152,"Jun 29, 17",0.4548805054330748
2017-06-30,220.7981,221.5233,217.1036,217.4564,3154274,3154274,-2.4597,-1.118,218.6722,"Jun 30, 17",0.4386080743595257
2017-07-03,219.9651,224.4828,218.946,222.7287,2846554,2846554,5.2723,2.425,222.4655,"Jul 3, 17",0.47348758745017616
2017-07-05,223.8066,224.3358,220.7001,223.4734,2772023,2772023,0.74478,0.334,222.84,"Jul 5, 17",0.4784142368059805
2017-07-06,223.4048,225.453,220.7393,222.1505,3076622,3076622,-1.323,-0.592,223.1851,"Jul 6, 17",0.4696624381853365
2017-07-07,223.6596,223.9142,219.9259,220.7687,2697551,2697551,-1.3818,-0.622,221.3711,"Jul 7, 17",0.4605209797727536
2017-07-10,219.7789,222.7875,219.4751,221.3175,2357526,2357526,0.548786,0.249,221.4095,"Jul 10, 17",0.46415162992243186
2017-07-11,221.5135,223.3852,220.1709,222.4053,2742870,2742870,1.0878,0.491,222.2153,"Jul 11, 17",0.4713480971834015
2017-07-12,221.8663,224.4338,221.5429,222.8365,2567280,2567280,0.431188,0.194,223.1465,"Jul 12, 17",0.4742007508724344
2017-07-13,222.8365,226.0214,222.4053,225.7862,2852577,2852577,2.9497,1.324,225.0629,"Jul 13, 17",0.4937148338653392
2017-07-14,222.6699,225.012,220.5923,224.0222,3703571,3703571,-1.764,-0.781,223.4878,"Jul 14, 17",0.48204488695565884
2017-07-17,224.1496,225.0411,222.6601,224.669,2551771,2551771,0.646783,0.289,224.2593,"Jul 17, 17",0.48632386748920836
2017-07-18,222.9443,225.747,218.2992,218.8382,6400673,6400673,-5.8308,-2.595,220.089,"Jul 18, 17",0.44774953277210855
2017-07-19,218.4462,219.7103,217.231,218.407,4884634,4884634,-0.431189,-0.197,218.1263,"Jul 19, 17",0.4448968790830757
2017-07-20,218.5344,220.2547,217.1722,217.8484,3497758,3497758,-0.558586,-0.256,218.4878,"Jul 20, 17",0.4412013958950102
2017-07-21,217.4466,217.8582,214.7027,215.7708,3446620,3446620,-2.0775,-0.954,215.938,"Jul 21, 17",0.42745679175694234
2017-07-24,214.5557,215.3266,213.6345,213.8109,3168178,3168178,-1.9599,-0.908,214.3363,"Jul 24, 17",0.4144908456411359
2017-07-25,215.9276,218.4094,215.7708,217.1428,3509470,3509470,3.3319,1.558,217.4584,"Jul 25, 17",0.436533417131138
2017-07-26,217.9954,219.2595,217.427,217.7994,2792457,2792457,0.656582,0.302,218.2604,"Jul 26, 17",0.44087723070307455
2017-07-27,217.3976,218.2502,216.0158,217.0448,2812519,2812519,-0.75458,-0.346,216.9762,"Jul 27, 17",0.435885086747267
2017-07-28,217.329,219.1909,216.4372,219.1321,2483233,2483233,2.0873,0.962,218.4413,"Jul 28, 17",0.4496938623621058
2017-07-31,219.4653,220.9843,218.5834,220.8177,1999637,1999637,1.6856,0.769,220.1819,"Jul 31, 17",0.46084514496468915
2017-08-01,222.5425,224.0418,222.1897,222.4543,2986784,2986784,1.6366,0.741,223.0223,"Aug 1, 17",0.47167226237533694
2017-08-02,221.8663,223.1696,221.0529,221.7389,1863287,1863287,-0.715381,-0.322,222.0004,"Aug 2, 17",0.4669394505730778
2017-08-03,221.4743,222.1995,219.4849,219.5045,2106377,2106377,-2.2343,-1.008,220.7511,"Aug 3, 17",0.4521575178208161
2017-08-04,221.5233,225.1884,220.5531,225.1884,3400343,3400343,5.6839,2.589,223.4481,"Aug 4, 17",0.48976001852372525
2017-08-07,225.1982,228.4615,224.6984,228.2557,3809764,3809764,3.0673,1.362,227.4491,"Aug 7, 17",0.5100520979772754
2017-08-08,227.7461,231.1074,227.0601,227.4031,3322548,3322548,-0.852578,-0.374,228.9795,"Aug 8, 17",0.5044116236375965
2017-08-09,225.7078,226.8544,224.473,226.384,2571146,2571146,-1.0192,-0.448,225.5208,"Aug 9, 17",0.49766964920695295
2017-08-10,224.4338,224.8591,220.9506,220.9843,3325531,3325531,-5.3997,-2.385,222.5143,"Aug 10, 17",0.46194730661727
2017-08-11,220.5629,222.1406,218.1914,219.6613,2956601,2956601,-1.323,-0.599,219.4209,"Aug 11, 17",0.4531948464350099
2017-08-14,221.8369,225.2276,221.7649,222.8071,2266069,2266069,3.1457,1.432,223.7794,"Aug 14, 17",0.474006251757273
2017-08-15,224.9728,225.992,222.9443,223.0325,1867043,1867043,0.225394,0.101,224.0595,"Aug 15, 17",0.4754974116401766
2017-08-16,223.689,224.424,220.4943,221.0921,2393898,2393898,-1.9403,-0.87,222.0105,"Aug 16, 17",0.46266047003952826
2017-08-17,219.8867,221.4547,216.6822,216.986,3460287,3460287,-4.1061,-1.857,218.0232,"Aug 17, 17",0.4354960885169442
2017-08-18,216.3686,219.6035,216.1334,217.7014,3149324,3149324,0.715381,0.33,218.1904,"Aug 18, 17",0.44022890031920353
2017-08-21,217.9464,217.9464,214.8203,216.3686,2203270,2203270,-1.3328,-0.612,215.8556,"Aug 21, 17",0.4314116070985561
2017-08-22,217.4172,219.2987,216.8978,219.1028,2021309,2021309,2.7341,1.264,218.6403,"Aug 22, 17",0.4495000248085606
2017-08-23,217.4564,220.3081,216.8978,218.2796,2568023,2568023,-0.823178,-0.376,218.9853,"Aug 23, 17",0.44405404958404304
2017-08-24,219.2889,220.068,218.1326,218.5246,2263028,2263028,0.244993,0.112,218.8858,"Aug 24, 17",0.4456748755437209
2017-08-25,219.1615,220.4442,217.6818,218.015,2232476,2232476,-0.509588,-0.233,218.8298,"Aug 25, 17",0.442303557547591
2017-08-28,218.4462,218.6177,214.4773,215.9374,2641607,2641607,-2.0775,-0.953,215.7113,"Aug 28, 17",0.42855895340952316
2017-08-29,213.6464,216.4589,212.1517,216.2915,2369131,2369131,0.354064,0.164,215.1522,"Aug 29, 17",0.43090154309246986
2017-08-30,216.5767,220.4805,216.4193,218.7105,2411427,2411427,2.419,1.118,219.0374,"Aug 30, 17",0.4469047185882275
2017-08-31,219.5266,220.7459,218.8678,220.0085,2240611,2240611,1.298,0.593,220.0275,"Aug 31, 17",0.455491788366439
2017-09-01,220.8049,223.7647,219.802,222.1128,2346855,2346855,2.1043,0.956,222.5399,"Sep 1, 17",0.4694130294560309
2017-09-05,220.1166,220.2641,213.6759,214.1479,5651453,5651453,-7.9649,-3.586,215.195,"Sep 5, 17",0.4167203082877131
2017-09-06,215.3278,217.3338,213.9807,215.1803,3613562,3613562,1.0325,0.482,215.7877,"Sep 6, 17",0.42355027041331056
2017-09-07,215.082,215.1607,211.0602,212.2402,3594587,3594587,-2.9401,-1.366,212.113,"Sep 7, 17",0.4040996973355605
2017-09-08,211.9157,215.6228,211.8076,213.5874,3120862,3120862,1.3472,0.635,213.8583,"Sep 8, 17",0.41301225542894004
2017-09-11,216.3997,218.1893,215.3377,217.3732,2971497,2971497,3.7858,1.772,217.2204,"Sep 11, 17",0.4380576550948514
2017-09-12,218.8285,223.8926,218.3171,222.1816,3745841,3745841,4.8084,2.212,222.1587,"Sep 12, 17",0.4698681838479732
2017-09-13,221.4933,223.3518,220.9721,222.7814,2383468,2383468,0.599826,0.27,222.5417,"Sep 13, 17",0.47383623042191086
2017-09-14,222.3291,224.2957,222.2799,223.0666,1986626,1986626,0.285164,0.128,223.2991,"Sep 14, 17",0.4757230041512991
2017-09-15,223.3616,223.4206,220.0871,221.4638,4365813,4365813,-1.6028,-0.719,221.8051,"Sep 15, 17",0.4651194945669252
2017-09-18,222.5258,225.1807,221.8964,223.7352,2466828,2466828,2.2715,1.026,223.6852,"Sep 18, 17",0.48014620511717904
2017-09-19,224.2072,226.2974,223.5386,225.0922,1858009,1858009,1.357,0.607,225.1143,"Sep 19, 17",0.4891235962489456
2017-09-20,225.6724,227.7865,224.6891,225.9576,2682253,2682253,0.865324,0.384,226.0898,"Sep 20, 17",0.49484875047549753
2017-09-21,226.0559,228.229,225.5741,227.4325,1800822,1800822,1.475,0.653,227.2856,"Sep 21, 17",0.504606122752758
2017-09-22,226.7934,227.6292,225.0627,227.1769,1861843,1861843,-0.255663,-0.112,226.5364,"Sep 22, 17",0.5029151712617633
2017-09-25,226.9212,227.993,224.5467,226.4197,2261753,2261753,-0.757159,-0.333,226.4058,"Sep 25, 17",0.4979058267039347
2017-09-26,227.0097,227.58,225.2102,226.1051,1770007,1770007,-0.314663,-0.139,226.3658,"Sep 26, 17",0.49582455385938506
2017-09-27,230.1662,231.6707,229.0255,230.8447,3072128,3072128,4.7396,2.096,230.5646,"Sep 27, 17",0.5271799282205646
2017-09-28,231.0807,232.2606,229.6057,231.5428,2121841,2121841,0.698158,0.302,231.0406,"Sep 28, 17",0.5317982898632222
2017-09-29,231.0905,233.6373,230.6578,233.2341,1902308,1902308,1.6913,0.73,232.8539,"Sep 29, 17",0.5429872814779287
2017-10-02,233.244,237.0785,233.1456,236.6364,2501272,2501272,3.4023,1.459,235.5024,"Oct 2, 17",0.5654955923457322
2017-10-03,237.0494,238.6621,235.6924,237.5903,2010771,2010771,0.953821,0.403,237.5359,"Oct 3, 17",0.5718062286026165
2017-10-04,237.5903,238.8292,236.1156,236.3021,1840415,1840415,-1.2882,-0.542,237.5557,"Oct 4, 17",0.5632839918627921
2017-10-05,236.9806,242.2119,236.1153,241.9562,3521265,3521265,5.6541,2.393,240.4602,"Oct 5, 17",0.6006893472040752
2017-10-06,242.1922,242.9543,240.5304,241.9169,2396134,2396134,-0.039333,-0.016,242.0773,"Oct 6, 17",0.6004293534889106
2017-10-09,241.0614,242.2414,237.9836,238.7506,2165180,2165180,-3.1663,-1.309,239.0836,"Oct 9, 17",0.5794823280353274
2017-10-10,238.7506,239.6651,237.6689,238.5539,2187050,2187050,-0.196665,-0.082,238.3351,"Oct 10, 17",0.5781810363362718
2017-10-11,237.9639,239.1439,237.3248,238.3572,2175706,2175706,-0.196664,-0.082,238.2743,"Oct 11, 17",0.5768797446372163
2017-10-12,238.2884,239.3602,234.7681,235.8006,2148150,2148150,-2.5566,-1.073,236.7118,"Oct 12, 17",0.5599662603575741
2017-10-13,235.0139,235.4564,232.89,234.5518,2491012,2491012,-1.2488,-0.53,234.5119,"Oct 13, 17",0.5517046788945305
2017-10-16,234.6206,238.7112,234.3748,238.3671,2969192,2969192,3.8153,1.627,237.4866,"Oct 16, 17",0.5769452392372194
2017-10-17,240.3632,240.8057,231.2675,232.1525,7088445,7088445,-6.2146,-2.607,234.0124,"Oct 17, 17",0.5358318310371633
2017-10-18,232.9195,238.6031,232.9195,237.9934,4235853,4235853,5.8409,2.516,236.6168,"Oct 18, 17",0.5744729834774988
2017-10-19,236.3414,236.9708,234.129,235.9874,2710875,2710875,-2.006,-0.843,235.5344,"Oct 19, 17",0.5612020574566264
2017-10-20,238.8981,241.1597,236.6561,240.6484,3022769,3022769,4.6609,1.975,239.6574,"Oct 20, 17",0.5920374443874767
2017-10-23,240.3141,241.2384,237.3552,238.0917,1963295,1963295,-2.5566,-1.062,238.9297,"Oct 23, 17",0.5751232985462184
2017-10-24,239.5372,242.143,238.9472,240.7565,2285251,2285251,2.6648,1.119,240.7547,"Oct 24, 17",0.5927525924945835
2017-10-25,242.0545,242.3889,236.7839,237.7083,2568583,2568583,-3.0483,-1.266,238.6042,"Oct 25, 17",0.5725868713097266
2017-10-26,238.5637,239.9306,237.5018,237.6886,1948825,1948825,-0.019668,-0.008,238.3198,"Oct 26, 17",0.5724565436713362
2017-10-27,236.8331,238.3966,235.6728,237.6788,2111903,2111903,-0.009833,-0.004,237.2698,"Oct 27, 17",0.572391710632949
2017-10-30,236.0956,238.5441,235.5351,236.8724,1764451,1764451,-0.806323,-0.339,236.8502,"Oct 30, 17",0.5670568777599524
2017-10-31,236.6659,240.1076,236.6168,238.4359,2658731,2658731,1.5635,0.66,238.4913,"Oct 31, 17",0.5774003936291616
2017-11-01,239.8224,243.2739,238.8587,240.1862,2969572,2969572,1.7503,0.734,240.7548,"Nov 1, 17",0.5889797065974233
2017-11-02,240.609,243.6082,239.3209,242.7625,2509072,2509072,2.5763,1.073,241.7139,"Nov 2, 17",0.6060235185154557
2017-11-03,241.2777,242.1725,239.1341,240.3239,1954583,1954583,-2.4386,-1.005,240.5688,"Nov 3, 17",0.5898906769429239
2017-11-06,239.4389,240.4999,237.6394,239.4291,1744764,1744764,-0.894823,-0.372,239.1863,"Nov 6, 17",0.5839710236012107
2017-11-07,239.8421,240.8942,234.8566,235.8104,2483904,2483904,-3.6186,-1.511,236.8347,"Nov 7, 17",0.5600310933959611
2017-11-08,235.2106,238.2786,233.5881,237.2264,2349780,2349780,1.416,0.6,236.5122,"Nov 8, 17",0.5693988058812829
2017-11-09,235.5154,238.3248,233.8733,236.7741,2122505,2122505,-0.45233,-0.191,236.1902,"Nov 9, 17",0.5664065626912327
2017-11-10,237.6591,239.2619,235.9973,236.1448,1845619,1845619,-0.629326,-0.266,237.373,"Nov 10, 17",0.5622433554405174
2017-11-13,234.0011,236.8823,233.2046,236.2628,1953911,1953911,0.117999,0.05,235.4897,"Nov 13, 17",0.5630239981476275
2017-11-14,235.6531,236.8626,231.7002,233.2833,3000194,3000194,-2.9795,-1.261,233.3954,"Nov 14, 17",0.5433127697930966
2017-11-15,231.0512,234.1781,229.6548,233.6471,2564130,2564130,0.363828,0.156,232.5775,"Nov 15, 17",0.5457195309528141
2017-11-16,234.4043,236.6758,234.2273,235.3778,2304336,2304336,1.7306,0.741,235.7861,"Nov 16, 17",0.5571691778443015
2017-11-17,234.8763,235.0926,233.1653,234.0503,2826379,2826379,-1.3275,-0.564,234.2164,"Nov 17, 17",0.5483869473893125
2017-11-20,234.7976,234.7976,233.1555,234.1585,2000660,2000660,0.108166,0.046,233.9447,"Nov 20, 17",0.5491027570580356
2017-11-21,235.4171,235.5941,233.5783,234.0503,2223847,2223847,-0.108166,-0.046,234.2993,"Nov 21, 17",0.5483869473893125
2017-11-22,233.9716,234.9648,232.418,232.4868,2177237,2177237,-1.5635,-0.668,233.3436,"Nov 22, 17",0.5380434315201031
2017-11-24,233.4603,234.5813,231.6215,232.0148,1268608,1268608,-0.471995,-0.203,233.4423,"Nov 24, 17",0.5349208606916628
2017-11-27,231.8182,232.9293,230.884,231.1888,1999613,1999613,-0.82599,-0.356,231.5697,"Nov 27, 17",0.5294563617418917
2017-11-28,232.1525,235.9973,230.4218,235.4171,3212932,3212932,4.2283,1.829,233.532,"Nov 28, 17",0.5574291715594661
2017-11-29,237.972,241.1482,237.1335,238.0805,4500022,4500022,2.6634,1.131,238.9736,"Nov 29, 17",0.5750492036452045
2017-11-30,240.7537,247.3824,240.6846,244.2752,6364574,6364574,6.1947,2.602,244.2518,"Nov 30, 17",0.616030961083638
2017-12-01,246.3861,247.2739,240.6945,245.5674,4765370,4765370,1.2922,0.529,244.3503,"Dec 1, 17",0.6245796602881101
2017-12-04,251.4267,251.4365,246.613,247.2443,3326126,3326126,1.6769,0.683,248.5187,"Dec 4, 17",0.6356733870300846
2017-12-05,247.3922,247.9348,244.0483,244.9558,2526845,2526845,-2.2885,-0.926,245.5107,"Dec 5, 17",0.6205335494434614
2017-12-06,243.8707,244.7043,241.7993,242.6081,2331424,2331424,-2.3477,-0.958,243.2496,"Dec 6, 17",0.6050020673800507
2017-12-07,241.2962,246.0902,241.0792,245.1827,2666989,2666989,2.5745,1.061,244.8471,"Dec 7, 17",0.6220346327506079
2017-12-08,247.0963,247.2739,243.8411,246.9483,1959075,1959075,1.7657,0.72,246.0646,"Dec 8, 17",0.6337151646461472
2017-12-11,246.6031,247.9841,245.3799,246.7313,1494228,1494228,-0.217011,-0.088,246.7812,"Dec 11, 17",0.6322795759390041
2017-12-12,247.4021,254.6917,247.2788,254.1787,3464242,3464242,7.4474,3.018,252.528,"Dec 12, 17",0.6815487157435125
2017-12-13,254.307,256.9604,252.0876,252.0876,3482341,3482341,-2.0912,-0.823,254.1932,"Dec 13, 17",0.6677148007872584
2017-12-14,253.2811,256.0233,252.0086,252.0086,3353191,3353191,-0.078913,-0.031,253.5354,"Dec 14, 17",0.6671921671104643
2017-12-15,253.2121,255.4512,251.2984,253.6757,5283374,5283374,1.667,0.661,253.6974,"Dec 15, 17",0.6782210608140516
2017-12-18,256.9604,258.44,255.6386,256.4869,2575573,2575573,2.8113,1.108,256.9449,"Dec 18, 17",0.6968188809685262
2017-12-19,257.2564,258.2428,252.6991,252.995,2195500,2195500,-3.4919,-1.361,254.0755,"Dec 19, 17",0.6737178108926121
2017-12-20,254.8742,255.5696,251.0913,251.7127,2052359,2052359,-1.2823,-0.507,252.5163,"Dec 20, 17",0.6652346062881432
2017-12-21,252.8964,258.5288,252.7978,257.4635,3337818,3337818,5.7508,2.285,257.1182,"Dec 21, 17",0.7032796917122869
2017-12-22,256.8174,258.5745,254.2182,255.4512,2100623,2100623,-2.0123,-0.782,255.9146,"Dec 22, 17",0.6899670873095943
2017-12-26,254.6818,255.6781,252.5216,254.2182,1289310,1289310,-1.233,-0.483,253.6536,"Dec 26, 17",0.6818100325819095
2017-12-27,254.4747,254.4747,252.0481,252.4723,1567928,1567928,-1.7459,-0.687,252.7031,"Dec 27, 17",0.6702598283247605
2017-12-28,253.4883,253.508,251.6338,253.0148,1301165,1301165,0.542527,0.215,252.6543,"Dec 28, 17",0.6738488000926187
2017-12-29,252.3933,253.1626,249.4736,251.2984,2519253,2519253,-1.7164,-0.678,251.513,"Dec 29, 17",0.6624937565122471
2018-01-02,254.2675,254.4056,250.4698,252.1961,2258261,2258261,0.897635,0.357,252.1162,"Jan 2, 18",0.66843259514083
2018-01-03,252.0086,252.6597,249.7793,249.8484,2988206,2988206,-2.3477,-0.931,250.6793,"Jan 3, 18",0.6529011130774193
2018-01-04,251.762,256.191,250.8644,253.3403,2583204,2583204,3.4919,1.398,253.6453,"Jan 4, 18",0.6760021831533335
2018-01-05,253.6855,253.9913,250.2439,252.0481,2594712,2594712,-1.2922,-0.51,251.4881,"Jan 5, 18",0.6674534839488613
2018-01-08,251.2886,251.7127,248.2011,248.3885,2940546,2940546,-3.6596,-1.452,249.3891,"Jan 8, 18",0.643242975042588
2018-01-09,249.3651,252.1258,249.1875,250.4896,2637346,2637346,2.1011,0.846,250.3559,"Jan 9, 18",0.6571430461604617
2018-01-10,251.5352,251.6831,248.9212,250.8743,2927210,2927210,0.384701,0.154,250.6345,"Jan 10, 18",0.6596880736979641
2018-01-11,252.275,252.4131,249.5327,251.6634,2422405,2422405,0.78913,0.315,251.0481,"Jan 11, 18",0.664908456411359
2018-01-12,252.275,253.8039,250.6375,253.5376,2849176,2849176,1.8742,0.745,252.4677,"Jan 12, 18",0.6773074442220862
2018-01-16,255.7274,258.2132,252.912,254.9481,4445460,4445460,1.4106,0.556,255.394,"Jan 16, 18",0.6866387708185172
2018-01-17,257.4339,258.44,245.4553,250.2035,8608134,8608134,-4.7446,-1.861,249.2099,"Jan 17, 18",0.6552503183765277
2018-01-18,251.0321,251.0814,247.1949,247.5599,4984536,4984536,-2.6436,-1.057,248.1436,"Jan 18, 18",0.637761275490796
2018-01-19,247.5895,252.6597,246.8596,252.6399,4643375,4643375,5.08,2.052,250.1122,"Jan 19, 18",0.6713686055935035
2018-01-22,251.979,259.2981,251.7226,257.9666,5264672,5264672,5.3266,2.108,257.0904,"Jan 22, 18",0.7066080082033642
2018-01-23,254.4944,256.7237,253.36,256.556,4003561,4003561,-1.4106,-0.547,255.4975,"Jan 23, 18",0.6972760200453169
2018-01-24,257.1972,262.1687,256.7631,262.07,4313964,4313964,5.514,2.149,260.0415,"Jan 24, 18",0.7337545275623109
2018-01-25,262.7309,266.8246,261.4091,265.3745,5054952,5054952,3.3045,1.261,264.7265,"Jan 25, 18",0.7556158311694756
2018-01-26,263.8555,265.3449,262.435,264.4966,3535395,3535395,-0.877907,-0.331,264.1641,"Jan 26, 18",0.7498079817408995
2018-01-29,265.3844,270.0698,265.1575,268.7776,3881092,3881092,4.281,1.619,268.4698,"Jan 29, 18",0.7781294345302087
2018-01-30,266.716,268.3042,263.4816,265.2857,3970433,3970433,-3.4919,-1.299,265.3178,"Jan 30, 18",0.7550283644542946
2018-01-31,264.901,266.3313,262.7112,264.25,3710160,3710160,-1.0357,-0.39,264.9389,"Jan 31, 18",0.7481765707953625
2018-02-01,262.5337,268.8862,262.3867,268.531,3388237,3388237,4.281,1.62,266.5651,"Feb 1, 18",0.7764980235846717
2018-02-02,266.3313,268.0576,255.8261,256.5067,5913920,5913920,-12.0244,-4.478,260.3046,"Feb 2, 18",0.6969498701685329
2018-02-05,254.0111,259.7224,238.2186,245.7252,6528467,6528467,-10.7815,-4.203,250.8134,"Feb 5, 18",0.6256236045184659
2018-02-06,240.8918,255.2342,238.8203,255.1849,6739908,6739908,9.4597,3.85,248.6751,"Feb 6, 18",0.688205348725667
2018-02-07,252.4229,258.3907,252.1862,253.6066,4125037,4125037,-1.5783,-0.618,255.2704,"Feb 7, 18",0.6777639217372607
2018-02-08,254.4253,255.2638,242.7068,243.0027,4166152,4166152,-10.6039,-4.181,248.3067,"Feb 8, 18",0.6076125895175563
2018-02-09,246.2283,248.2504,236.0386,245.9126,5978553,5978553,2.9099,1.197,242.7796,"Feb 9, 18",0.6268633709872153
2018-02-12,247.7375,252.6695,245.4391,249.7202,3692544,3692544,3.8076,1.548,249.3437,"Feb 12, 18",0.6520529910854572
2018-02-13,248.5858,252.9161,247.1752,252.058,2700493,2700493,2.3378,0.936,250.5311,"Feb 13, 18",0.6675189785488645
2018-02-14,251.5352,259.1404,251.0193,259.0122,3793777,3793777,6.9542,2.759,256.3509,"Feb 14, 18",0.7135252964622993
